,Id,Name,Determined Formula,Determined Charge,Previous Formula,Previous Charge,Inferrence Type,Reasoning,Used Databases,Previous Databases,Similarity
155,M_R_3htd5coa_c, 3 hydroxy  5Z  tetradecenyl CoA,C35H59N7O18P3S,0,C35H56N7O18P3S,0,Inferred,"R_RHACOAE141d5: (M_R_3htd5e_c -> Adherence; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275)",,,Diff
156,M_malt1p_c,Alpha-maltose 1-phosphate,C12H23O14P,0,C12H21O14P,0,Inferred,"R_MAK: (M_adp_c -> seed.compound:cpd00008; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_malt_c -> Adherence & seed.compound:cpd00179, seed.compound:cpd00665, metanetx.chemical:MNXM1106002)",,,Diff
157,M_nadhx__R_c,(R)-NADHX,C21H31N7O15P2,0,C21H29N7O15P2,0,Inferred,"R_NADHHR: (M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275; M_nadh_c -> Adherence & metanetx.chemical:MNXM10, seed.compound:cpd00004; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
158,M_nadphx__S_c,(S)-NADPHX,C21H32N7O18P3,0,C21H28N7O18P3,0,Inferred,"R_NADPHXD: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_nadph_c -> Adherence & seed.compound:cpd00005; M_pi_c -> Adherence & metanetx.chemical:MNXM9, seed.compound:cpd00009; M_adp_c -> seed.compound:cpd00008)",,,Diff
159,M_3optcoa_c,3-Ocopentanoyl-CoA,C26H42N7O18P3S,0,C26H38N7O18P3S,0,Inferred,"R_VCACT: (M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_accoa_c -> Adherence & seed.compound:cpd00022; M_ppcoa_c -> Adherence & seed.compound:cpd12196, metanetx.chemical:MNXM1106156, seed.compound:cpd00086; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
160,M_R_3h4atbcoa_c, 3 Hydroxy 4 acetylthiobutanyl CoA,C21H35N7O16P3S,0,C21H32N7O16P3S,0,Inferred,"R_ACSPHACT40: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_R_3h4atba_c -> Adherence; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
161,M_R_3h6athcoa_c, 3 Hydroxy 6 acetylthiohexanoyl CoA,C23H37N7O16P3S,0,C23H34N7O16P3S,0,Inferred,"R_ACSPHACT60: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_R_3h6atha_c -> Adherence; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
162,M_R_3hcmrs7e_c, 3 hydroxy cis myristol 7 en,C14H26O3,0,C14H25O3,0,Inferred,"R_ACSPHAC141: (M_R_3hcmrs7ecoa_c -> seed.compound:cpd16754; M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
163,M_R_3hdcaa_c, 3 hydroxydecanoic acid,C10H20O3,0,C10H19O3,0,Inferred,"R_ACSPHAC100: (M_R_3hdcoa_c -> seed.compound:cpd16755; M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
164,M_R_3hhdcoa_c, 3 Hydroxyhexadecanoyl CoA,C37H65N7O18P3S,0,C37H62N7O18P3S,0,Inferred,"R_ACSPHAC160: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_R_3hhdca_c -> Adherence; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
165,M_R_3hnonacoa_c, 3 Hydroxynonanoyl CoA,C30H49N7O18P3S,0,C30H46N7O18P3S,0,Inferred,"R_ACSPHAC90: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_R_3hnonaa_c -> Adherence; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
166,M_R_3hphxacoa_c, 3 Hydroxyphenylhexanoyl CoA,C33H47N7O18P3S,0,C33H44N7O18P3S,0,Inferred,"R_ACSPHACP60: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_R_3hphxa_c -> Adherence; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
167,M_R_3hpoctacoa_c, 3 Hydroxyphenyloctanoyl CoA,C35H49N7O18P3S,0,C35H46N7O18P3S,0,Inferred,"R_ACSPHACP80: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_R_3hpocta_c -> Adherence; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
168,M_R_3hpptcoa_c, 3 Hydroxyphenylpentanoyl CoA,C32H45N7O18P3S,0,C32H42N7O18P3S,0,Inferred,"R_ACSPHACP50: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_R_3hppta_c -> Adherence; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
169,M_R_3httdca_c, 3 Hydroxytetradecanoic acid,C14H28O3,0,C14H27O3,0,Inferred,"R_RHACOAE140: (M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_R_3hmrscoa_c -> Adherence & metanetx.chemical:MNXM162724, seed.compound:cpd16758; M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275)",,,Diff
170,M_abg4_c,4-aminobenzoate-glutamate,C12H14N2O5,0,C12H11N2O5,0,Inferred,"R_DACL: (M_4abz_c -> Adherence & seed.compound:cpd00443, metanetx.chemical:MNXM421; M_glu__D_c -> Adherence & metanetx.chemical:MNXM331, seed.compound:cpd00186; M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
171,M_hmbpp_c,Hmbpp c,C5H12O8P2,0,C5H8O8P2,0,Inferred,"R_HMEDR: (M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275; M_ipdp_c -> Adherence & metanetx.chemical:MNXM83; M_nad_c -> Adherence & seed.compound:cpd00003, metanetx.chemical:MNXM8; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_nadh_c -> Adherence & metanetx.chemical:MNXM10, seed.compound:cpd00004)",,,Diff
172,M_hpta_c,Heptanoate,C7H8O2,0,C7H11O2,0,Inferred,"R_FACOAL_70_c: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_hptcoa_c -> Adherence; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
173,M_nadhx__S_c,"Adenosine 5'-(3-{5-[(2S)-5-carbamoyl-2-hydroxy-3,4-dihydropyridin-1-yl]-5-deoxy-?-D-ribofuranosyl} dihydrogen diphosphate)",C21H31N7O15P2,0,C21H29N7O15P2,0,Inferred,"R_NADHXD: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_nadh_c -> Adherence & metanetx.chemical:MNXM10, seed.compound:cpd00004; M_pi_c -> Adherence & metanetx.chemical:MNXM9, seed.compound:cpd00009; M_adp_c -> seed.compound:cpd00008)",,,Diff
174,M_nonacoa_c,Nonanoyl CoA,C30H52N7O17P3S,0,C30H48N7O17P3S,0,Inferred,"R_FACOAE90: (M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_nona_c -> Adherence & seed.compound:cpd01126, metanetx.chemical:MNXM12480; M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275)",,,Diff
175,M_R_3hdda_c, 3 Hydroxydodecanoic acid,C12H24O3,0,C12H23O3,0,Inferred,"R_ACSPHAC120: (M_R_3hddcoa_c -> Adherence & seed.compound:cpd16756, metanetx.chemical:MNXM4926; M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
176,M_gly_cys_c,Gly-Cys,C5H10N2O3S,0,C5H11N2O3S,0,Inferred,"R_GLYCYSAP: (M_cys__L_c -> Adherence & metanetx.chemical:MNXM738068, seed.compound:cpd00547, seed.compound:cpd00084; M_gly_c -> Adherence & metanetx.chemical:MNXM29, seed.compound:cpd00033; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275)",,,Diff
177,M_gly_leu_c,Gly-Leu,C8H16N2O3,0,C8H17N2O3,0,Inferred,"R_GLYLEUAP: (M_gly_c -> Adherence & metanetx.chemical:MNXM29, seed.compound:cpd00033; M_leu__L_c -> Adherence & seed.compound:cpd15143, seed.compound:cpd00107, metanetx.chemical:MNXM1106761; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275)",,,Diff
178,M_gly_tyr_c,Gly-Tyr,C11H14N2O4,0,C11H15N2O4,0,Inferred,"R_GLYTYRAP: (M_gly_c -> Adherence & metanetx.chemical:MNXM29, seed.compound:cpd00033; M_tyr__L_c -> Adherence & metanetx.chemical:MNXM76, seed.compound:cpd00069, seed.compound:cpd30745; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275)",,,Diff
179,M_gly_phe_c,Gly-Phe,C11H14N2O3,0,C11H15N2O3,0,Inferred,"R_GLYPHEAP: (M_gly_c -> Adherence & metanetx.chemical:MNXM29, seed.compound:cpd00033; M_phe__L_c -> Adherence & seed.compound:cpd00066, seed.compound:cpd01400, metanetx.chemical:MNXM741663, metanetx.chemical:MNXM741664; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275)",,,Diff
180,M_glyglu_c,L glycinylglutamate,C7H12N2O5,0,C7H11N2O5,0,Inferred,"R_AMPTASEGGLU: (M_glu__L_c -> Adherence & metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023; M_gly_c -> Adherence & metanetx.chemical:MNXM29, seed.compound:cpd00033; M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
181,M_serglugly_c,Serine-glutamine-glycine tripeptide,C10H19N3O8,0,C10H18N3O8,0,Inferred,"R_AMPEP18: (M_glu__L_c -> Adherence & metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023; M_gly_c -> Adherence & metanetx.chemical:MNXM29, seed.compound:cpd00033; M_ser__L_c -> Adherence & seed.compound:cpd00054, seed.compound:cpd30743, metanetx.chemical:MNXM737786, seed.compound:cpd28171, metanetx.chemical:MNXM737787; M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067)",,,Diff
182,M_ficytc_c,Ferricytochrome c C42H52FeN8O6S2,C34FeH32N4O42,-1,C33FeH31N4O4,0,Inferred,"R_CYO1b: (M_h2o_c -> Adherence & seed.compound:cpd00001, seed.compound:cpd15275; M_focytc_c -> Adherence & metanetx.chemical:MNXM5750; M_o2_c -> Adherence & seed.compound:cpd00007, metanetx.chemical:MNXM735438)",,,Diff
183,M_trnaglu_c,TRNA (Glu),C28H34N11O21P3R,-3,C28H34N11O21P3,-3,Unconstrained,unconstrained Target & metanetx.chemical:MNXM90886,metanetx.chemical:MNXM90886,,Diff
184,M_grxox_c,Glutaredoxin (oxidized),C6H7NO22R,0,C6H7NO2S2,0,Unconstrained,"metanetx.chemical:MNXM729075, seed.compound:cpd15480","metanetx.chemical:MNXM729075, seed.compound:cpd15480",,Diff
185,M_grxrd_c,Glutaredoxin (reduced),C6H9NO22R,0,C6H9NO2S2,0,Unconstrained,"seed.compound:cpd15481, metanetx.chemical:MNXM741333","seed.compound:cpd15481, metanetx.chemical:MNXM741333",,Diff
186,M_dhlpro_c,Dihydrolipolprotein H2S2X,C14H16N3O52R,0,C8H16NOS2,0,Unconstrained,"R_GCCc: (M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_lpro_c -> metanetx.chemical:MNXM741248; M_nadh_c -> Adherence & metanetx.chemical:MNXM10, seed.compound:cpd00004; M_nad_c -> Adherence & seed.compound:cpd00003, metanetx.chemical:MNXM8)",,,Diff
187,M_glutrna_c,L-Glutamyl-tRNA(Glu),C33H41N12O24P3R,0,C33H41N12O24P3,0,Unconstrained,"unconstrained Target & R_GLUTRS_2: (M_amp_c -> Adherence & seed.compound:cpd00018, metanetx.chemical:MNXM728294; M_ppi_c -> Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11; M_atp_c -> Adherence & metanetx.chemical:MNXM3; M_glu__L_c -> Adherence & metanetx.chemical:MNXM741173, seed.compound:cpd27177, seed.compound:cpd19002, metanetx.chemical:MNXM741172, seed.compound:cpd00023; M_trnaglu_c -> metanetx.chemical:MNXM90886)",,,Diff
188,M_fdxrd_c,Reduced ferredoxin,Fe26R,4,Fe2S2,1,Unconstrained,seed.compound:cpd11620,seed.compound:cpd11620,,Diff
189,M_lpro_c,Lipoylprotein S2X,C14H20N3O52R,6,C8H14NOS2,0,Unconstrained,metanetx.chemical:MNXM741248,metanetx.chemical:MNXM741248,,Diff
190,M_trdrd_c,Reduced thioredoxin,C10H15N4O42R,1,C10H14N4O4S2,0,Unconstrained,"seed.compound:cpd11421, seed.compound:cpd28060, metanetx.chemical:MNXM741336","seed.compound:cpd11421, seed.compound:cpd28060, metanetx.chemical:MNXM741336",,Diff
191,M_alpro_c,S Aminomethyldihydrolipoylprotein CH6NS2X,C15H20N4O52R,1,C9H20N2OS2,0,Unconstrained,"R_GCCa: (M_co2_c -> Adherence & seed.compound:cpd00011, metanetx.chemical:MNXM13; M_gly_c -> Adherence & metanetx.chemical:MNXM29, seed.compound:cpd00033; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_lpro_c -> metanetx.chemical:MNXM741248)",,,Diff
192,M_trdox_c,Oxidized thioredoxin,C10H13N4O42R,1,C10H12N4O4S2,0,Unconstrained,"seed.compound:cpd11420, seed.compound:cpd27735, metanetx.chemical:MNXM729079, metanetx.chemical:MNXM729080","seed.compound:cpd11420, seed.compound:cpd27735, metanetx.chemical:MNXM729079, metanetx.chemical:MNXM729080",,Diff
193,M_fdxox_c,Oxidized ferredoxin,Fe26HR,6,Fe2S2,2,Unconstrained,"R_KGD2: (M_akg_c -> Adherence & seed.compound:cpd00024, metanetx.chemical:MNXM20; M_coa_c -> Adherence & seed.compound:cpd00010, metanetx.chemical:MNXM727276; M_co2_c -> Adherence & seed.compound:cpd00011, metanetx.chemical:MNXM13; M_fdxrd_c -> seed.compound:cpd11620; M_h_c -> Adherence & metanetx.chemical:MNXM1, seed.compound:cpd00067; M_succoa_c -> Adherence & seed.compound:cpd00078, metanetx.chemical:MNXM1104774)",,,Diff
194,M_10fthf_c,10-Formyltetrahydrofolate,C20H21N7O7,-2,C20H21N7O7,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd00201,seed.compound:cpd00201,seed.compound:cpd00201,Same
195,M_12dgr141_c,"1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)",C31H56O5,0,C31H56O5,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM4940,metanetx.chemical:MNXM4940,metanetx.chemical:MNXM4940,Same
196,M_12dgr141_p,"1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)",C31H56O5,0,C31H56O5,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM4940,metanetx.chemical:MNXM4940,metanetx.chemical:MNXM4940,Same
197,M_12dgr160_c,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)",C35H68O5,0,C35H68O5,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM3132,metanetx.chemical:MNXM3132,metanetx.chemical:MNXM3132,Same
198,M_12dgr160_e,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)",C35H68O5,0,C35H68O5,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM3132,metanetx.chemical:MNXM3132,metanetx.chemical:MNXM3132,Same
199,M_12dgr160_p,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)",C35H68O5,0,C35H68O5,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM3132,metanetx.chemical:MNXM3132,metanetx.chemical:MNXM3132,Same
200,M_12dgr180_c,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,0,C39H76O5,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM4217,metanetx.chemical:MNXM4217,metanetx.chemical:MNXM4217,Same
201,M_12dgr180_e,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,0,C39H76O5,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM4217,metanetx.chemical:MNXM4217,metanetx.chemical:MNXM4217,Same
202,M_12dgr180_p,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,0,C39H76O5,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM4217,metanetx.chemical:MNXM4217,metanetx.chemical:MNXM4217,Same
203,M_12dgr181_c,"1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1)",C39H72O5,0,C39H72O5,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM3775,metanetx.chemical:MNXM3775,metanetx.chemical:MNXM3775,Same
204,M_12dgr181_p,"1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1)",C39H72O5,0,C39H72O5,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM3775,metanetx.chemical:MNXM3775,metanetx.chemical:MNXM3775,Same
205,M_1p3h5c_c,L 1 Pyrroline 3 hydroxy 5 carboxylate C5H6NO3,C5H6NO3,-1,C5H6NO3,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd02625,seed.compound:cpd02625,seed.compound:cpd02625,Same
206,M_23dhmb_c,"(R)-2,3-Dihydroxy-3-methylbutanoate",C5H9O4,-1,C5H9O4,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd19030,seed.compound:cpd19030,seed.compound:cpd19030,Same
207,M_2agpe141_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),C19H38NO7P,0,C19H38NO7P,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM3447,metanetx.chemical:MNXM3447,metanetx.chemical:MNXM3447,Same
208,M_2agpe141_p,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),C19H38NO7P,0,C19H38NO7P,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM3447,metanetx.chemical:MNXM3447,metanetx.chemical:MNXM3447,Same
209,M_2ahhmd_c,2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine diphosphate C7H8N5O8P2,C7H8N5O8P2,-3,C7H8N5O8P2,-3,Clean,unconstrained Target & Adherence & seed.compound:cpd02920,seed.compound:cpd02920,seed.compound:cpd02920,Same
210,M_3c2hmp_c,3-Carboxy-2-hydroxy-4-methylpentanoate,C7H10O5,-2,C7H10O5,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd02693,seed.compound:cpd02693,seed.compound:cpd02693,Same
211,M_3c3hmp_c,3-Carboxy-3-hydroxy-4-methylpentanoate,C7H10O5,-2,C7H10O5,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd01646,seed.compound:cpd01646,seed.compound:cpd01646,Same
212,M_3dhq_c,3-Dehydroquinate,C7H9O6,-1,C7H9O6,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd00699,seed.compound:cpd00699,seed.compound:cpd00699,Same
213,M_3ig3p_c,C'-(3-Indolyl)-glycerol 3-phosphate,C11H12NO6P,-2,C11H12NO6P,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd02210,seed.compound:cpd02210,seed.compound:cpd02210,Same
214,M_3mop_c,(S)-3-Methyl-2-oxopentanoate,C6H9O3,-1,C6H9O3,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd00508,seed.compound:cpd00508,seed.compound:cpd00508,Same
215,M_3pg_c,3-Phospho-D-glycerate,C3H4O7P,-3,C3H4O7P,-3,Clean,unconstrained Target & Adherence & seed.compound:cpd00169,seed.compound:cpd00169,seed.compound:cpd00169,Same
216,M_4ampm_c,4-Amino-2-methyl-5-phosphomethylpyrimidine,C6H8N3O4P,-2,C6H8N3O4P,-2,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM1104391,metanetx.chemical:MNXM1104391,metanetx.chemical:MNXM1104391,Same
217,M_4c2me_c,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol,C14H23N3O14P2,-2,C14H23N3O14P2,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd08287,seed.compound:cpd08287,seed.compound:cpd08287,Same
218,M_4izp_c,4-Imidazolone-5-propanoate,C6H7N2O3,-1,C6H7N2O3,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd02311,seed.compound:cpd02311,seed.compound:cpd02311,Same
219,M_5fthf_c,5-Formyltetrahydrofolate,C20H21N7O7,-2,C20H21N7O7,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd02197,seed.compound:cpd02197,seed.compound:cpd02197,Same
220,M_accoa_c,Acetyl-CoA,C23H34N7O17P3S,-4,C23H34N7O17P3S,-4,Clean,unconstrained Target & Adherence & seed.compound:cpd00022,seed.compound:cpd00022,seed.compound:cpd00022,Same
221,M_achms_c,O Acetyl L homoserine C6H11NO4,C6H11NO4,0,C6H11NO4,0,Clean,unconstrained Target & Adherence & seed.compound:cpd00790,seed.compound:cpd00790,seed.compound:cpd00790,Same
222,M_adhlam_c,S-Acetyldihydrolipoamide,C10H19NO2S2,0,C10H19NO2S2,0,Clean,unconstrained Target & Adherence & seed.compound:cpd00836,seed.compound:cpd00836,seed.compound:cpd00836,Same
223,M_adpglc_c,ADPglucose C16H23N5O15P2,C16H23N5O15P2,-2,C16H23N5O15P2,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd00387,seed.compound:cpd00387,seed.compound:cpd00387,Same
224,M_ahcys_c,S-Adenosyl-L-homocysteine,C14H20N6O5S,0,C14H20N6O5S,0,Clean,unconstrained Target & Adherence & seed.compound:cpd00019,seed.compound:cpd00019,seed.compound:cpd00019,Same
225,M_aicar_c,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide,C9H13N4O8P,-2,C9H13N4O8P,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd02851,seed.compound:cpd02851,seed.compound:cpd02851,Same
226,M_alac__S_c,(S)-2-Acetolactate,C5H7O4,-1,C5H7O4,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd19047,seed.compound:cpd19047,seed.compound:cpd19047,Same
227,M_amet_c,S-Adenosyl-L-methionine,C15H23N6O5S,1,C15H23N6O5S,1,Clean,unconstrained Target & Adherence & seed.compound:cpd00017,seed.compound:cpd00017,seed.compound:cpd00017,Same
228,M_aps_c,Adenosine 5'-phosphosulfate,C10H12N5O10PS,-2,C10H12N5O10PS,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd00193,seed.compound:cpd00193,seed.compound:cpd00193,Same
229,M_atp_c,ATP C10H12N5O13P3,C10H12N5O13P3,-4,C10H12N5O13P3,-4,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM3,metanetx.chemical:MNXM3,metanetx.chemical:MNXM3,Same
230,M_b2coa_c,Crotonoyl-CoA,C25H36N7O17P3S,-4,C25H36N7O17P3S,-4,Clean,unconstrained Target & Adherence & seed.compound:cpd00650,seed.compound:cpd00650,seed.compound:cpd00650,Same
231,M_bmn_c,Bimane,C10H12N2O2,0,C10H12N2O2,0,Clean,unconstrained Target & Adherence & seed.compound:cpd15933,seed.compound:cpd15933,seed.compound:cpd15933,Same
